x
1.88556
1.90853
1.90107
1.92734
1.93594
1.87295
1.99572
1.9146
1.91254
1.93973
1.94209
1.90193
2.01453
1.92624
1.90232
1.91082
1.90012
1.90868
1.93866
1.89877
1.97542
1.88765
1.91275
1.9411
1.87304
1.91085
1.95352
1.89977
2.00133
1.94177
1.91297
1.98536
1.91008
1.94637
1.95855
1.93204
1.93786
1.92313
1.89317
1.91388
1.91571
1.89407
1.95152
1.92716
1.90167
1.92796
1.90362
1.90507
1.99271
1.91116
1.86782
1.96645
1.93663
1.95917
1.90906
1.94988
1.97134
1.92206
1.91392
1.92824
1.94339
1.94973
1.9055
1.9245
1.89684
1.89125
1.91681
1.86223
1.93446
1.93387
1.93572
1.90958
1.93834
1.92639
1.94246
1.96054
1.9379
1.93445
1.92603
1.86046
1.90549
1.95333
1.94196
1.8761
1.9509
1.98105
1.96389
1.87841
1.95418
1.92176
1.94654
1.91329
1.92077
1.93105
1.9027
1.90552
1.90895
1.89647
1.9227
1.90979
1.93334
1.95322
1.94698
1.93483
1.98286
1.95933
1.86817
1.92028
1.8691
1.94451
1.96053
1.96471
1.94022
1.93464
1.99689
1.9136
1.90283
1.95718
1.89639
1.90697
1.9222
1.89966
1.91621
1.87076
1.93774
1.87253
1.88647
1.93802
1.89454
1.89348
1.93048
1.96923
1.90949
1.92739
1.94198
1.90788
1.93961
1.91972
1.93307
1.91896
1.95134
1.86619
1.90391
1.933
1.91152
1.95713
1.98974
1.88269
1.93834
1.91938
1.92248
1.90425
1.91699
1.89466
1.88521
1.95591
1.92473
1.91814
1.92222
1.88965
1.93639
1.92135
1.90149
1.96336
1.90043
1.89318
1.9693
1.99266
1.95602
1.92348
1.93957
1.96303
1.96902
1.98102
1.91194
1.96549
1.91921
1.9316
1.89956
1.99324
1.86477
1.98008
1.89696
1.99323
1.94514
1.88455
1.90812
1.96252
1.89626
1.95165
1.9428
1.91554
1.98141
1.92773
1.89938
1.91707
1.94851
1.92604
1.90336
1.97075
1.92387
1.96068
1.94241
1.95909
1.87375
1.92007
1.98454
1.88576
1.99399
1.95543
1.88567
1.94613
1.91023
1.92682
1.92704
1.88435
1.90643
2.0069
1.94233
1.88245
1.93029
1.92639
1.91988
1.90837
1.88413
1.89058
1.94317
1.93924
1.92728
1.91655
1.94951
1.96102
2.01225
1.96579
1.93173
1.93334
1.94593
1.94032
1.89201
1.96947
1.93747
1.90512
1.90379
1.88878
1.92296
1.95905
1.93538
1.90105
1.91068
1.93373
1.99605
1.98598
1.93022
2.00004
1.90545
1.9139
1.8824
1.94633
1.97344
1.90603
1.91416
1.94136
1.91399
1.90362
1.91136
1.94204
1.96413
1.91609
1.94411
1.99049
1.97666
1.91388
1.93948
1.90528
1.87135
1.94223
1.92129
1.95309
1.94202
1.91842
1.92474
1.92517
1.89134
1.94922
1.9048
1.95214
1.9187
1.88354
1.90024
1.96517
1.92215
1.91722
1.90314
1.93391
2.00266
1.96193
1.93462
1.89983
1.94102
1.92965
1.90904
1.93502
1.91181
2.00208
1.92269
1.94137
1.90507
1.8737
1.96907
1.9482
1.93492
1.92839
1.98301
1.86576
1.93403
1.90364
1.90342
1.9607
1.90651
1.91826
1.90613
1.93097
1.90712
1.91172
1.89472
1.85323
1.91418
1.95137
1.90189
1.92053
1.91697
1.91023
1.95605
1.91991
1.86926
1.99141
1.93383
1.92901
1.8825
1.87234
1.9163
1.93406
1.91403
1.9355
1.90673
1.88854
1.87991
2.00101
1.89766
1.8939
1.98547
1.90065
1.9671
1.96793
2.0163
1.94753
1.92363
1.91433
1.91919
1.92425
1.88273
1.88461
1.94187
1.86889
1.95481
1.89652
1.84533
1.91275
2.0315
1.96724
1.92115
1.92222
1.94469
1.95537
1.90136
1.91126
1.95536
1.90463
1.92159
1.9489
1.90178
1.90824
1.95172
1.92931
1.90998
1.89923
1.90404
1.90999
1.97427
1.92194
1.90801
1.9325
1.9151
1.93174
1.91738
1.95607
1.92112
1.90305
1.89306
1.89951
1.91637
1.88306
1.9501
1.95102
1.91114
1.93576
1.90983
1.90007
1.93399
1.91205
1.87836
1.89706
1.93882
1.94176
1.98353
1.89644
1.94443
1.94514
1.92289
2.03763
1.96099
1.91036
1.91705
1.92796
1.95846
1.88976
1.87155
1.89803
1.93108
1.90282
1.89002
1.93105
1.93676
1.93244
1.92903
1.98359
1.91971
2.03137
1.9212
1.97182
1.94713
1.89669
1.89073
1.92629
1.93662
1.9174
1.89026
1.92654
1.9015
1.93054
1.92505
1.91501
1.99261
1.91476
1.90797
1.90414
1.94799
1.93781
1.91002
2.01312
1.9102
1.89123
1.91306
1.94512
1.94023
1.9181
1.90502
1.95917
1.95843
1.91104
1.94006
1.90587
1.87926
1.90939
1.92557
1.89572
1.96799
1.95471
1.88768
1.90783
1.92208
1.91135
1.88475
1.90454
1.95836
1.91802
1.88598
1.92662
1.94107
1.95245
1.92244
1.95199
1.92785
1.9726
2.00262
1.97271
1.94131
1.90505
1.88263
2.01733
1.90913
1.87992
1.91017
1.9288
1.91797
1.98179
1.8829
1.90361
1.89055
1.90527
1.8949
1.92987
1.92354
1.92252
1.97967
1.95474
1.92302
1.9595
1.90092
1.95276
1.88737
1.92791
1.90517
1.93591
1.9563
1.91777
1.86982
1.92197
1.88962
1.92047
1.91947
1.87112
1.91193
