x
1.74738
1.81335
1.79531
1.71858
1.82211
1.74939
1.69409
1.80166
1.78808
1.8406
1.86856
1.7965
1.70209
1.76047
1.82517
1.70229
1.7737
1.78106
1.72188
1.77157
1.77038
1.74273
1.76237
1.73162
1.76134
1.79445
1.84785
1.79599
1.81022
1.75135
1.83091
1.79841
1.73552
1.81137
1.84132
1.78549
1.81563
1.73956
1.81045
1.77418
1.77001
1.76959
1.80779
1.83354
1.71158
1.81789
1.73309
1.72259
1.75461
1.82065
1.79541
1.71143
1.78716
1.74376
1.78673
1.86938
1.79471
1.85541
1.74486
1.77847
1.82694
1.80592
1.83087
1.75918
1.81354
1.80904
1.79411
1.71889
1.75766
1.77733
1.78957
1.74661
1.81112
1.73744
1.7814
1.70746
1.76325
1.83159
1.83229
1.74623
1.87959
1.74767
1.79723
1.87964
1.7872
1.79304
1.75606
1.79405
1.76408
1.80557
1.7612
1.81142
1.75957
1.76779
1.72039
1.76806
1.78957
1.78385
1.79734
1.80019
1.75026
1.76574
1.77896
1.74265
1.8527
1.76804
1.80503
1.80153
1.72961
1.74455
1.77094
1.70877
1.75468
1.79786
1.75998
1.78384
1.71748
1.82427
1.72743
1.74038
1.73933
1.7688
1.80613
1.7799
1.85663
1.77416
1.70191
1.76707
1.80126
1.7351
1.79633
1.84863
1.75863
1.73652
1.73203
1.74047
1.78099
1.76531
1.75224
1.75047
1.81102
1.83124
1.73084
1.69681
1.8417
1.78879
1.76166
1.75709
1.78107
1.75323
1.78752
1.83469
1.73842
1.73388
1.74155
1.76244
1.77303
1.75789
1.7178
1.73707
1.72548
1.88208
1.72311
1.74228
1.7713
1.78789
1.79425
1.82219
1.75532
1.79698
1.74718
1.75439
1.77514
1.73284
1.78498
1.77612
1.73367
1.81985
1.76798
1.78864
1.76258
1.76387
1.79388
1.76942
1.72732
1.71893
1.71721
1.75498
1.76805
1.77346
1.73925
1.74512
1.74936
1.80288
1.76453
1.74254
1.73742
1.8374
1.7931
1.76127
1.70661
1.78686
1.75405
1.76139
1.7425
1.75698
1.7947
1.76026
1.70172
1.72109
1.74039
1.71448
1.76299
1.71939
1.72848
1.78593
1.82656
1.77752
1.78528
1.81651
1.70691
1.76502
1.82513
1.85286
1.77098
1.69176
1.79525
1.78547
1.76479
1.75315
1.73516
1.76477
1.7466
1.75574
1.76932
1.79877
1.84359
1.76761
1.81557
1.77198
1.76322
1.75742
1.7905
1.74269
1.87354
1.78797
1.77716
1.81914
1.75934
1.81127
1.76324
1.71033
1.75838
1.82033
1.84608
1.78122
1.73903
1.78769
1.81772
1.7571
1.83675
1.71027
1.79866
1.76656
1.75756
1.86881
1.77078
1.79419
1.84064
1.79672
1.71295
1.74994
1.78321
1.75819
1.82676
1.71406
1.72541
1.79332
1.78303
1.76372
1.8306
1.77069
1.87324
1.76565
1.76996
1.80741
1.82363
1.78121
1.87506
1.71278
1.78897
1.82064
1.73873
1.74061
1.76916
1.76542
1.7875
1.77202
1.74651
1.79188
1.75724
1.7884
1.78486
1.77196
1.84533
1.70954
1.69989
1.79921
1.84901
1.78401
1.73688
1.78599
1.7377
1.74005
1.83725
1.71714
1.79654
1.7388
1.80412
1.74267
1.76437
1.73588
1.77179
1.71089
1.72976
1.72931
1.72709
1.71562
1.76925
1.72249
1.78533
1.77603
1.75144
1.7201
1.71647
1.74464
1.79879
1.72493
1.75367
1.74622
1.75119
1.80746
1.87747
1.72036
1.72406
1.82357
1.8175
1.82722
1.73185
1.75905
1.77945
1.82201
1.75652
1.82162
1.73555
1.72665
1.73528
1.81012
1.7945
1.77639
1.8135
1.71963
1.79124
1.74662
1.74887
1.81794
1.78324
1.76921
1.79412
1.7389
1.77847
1.84375
1.78181
1.80308
1.82198
1.7923
1.79532
1.70669
1.85779
1.82701
1.76594
1.80455
1.82011
1.74524
1.76141
1.80212
1.74486
1.78853
1.73472
1.80288
1.7457
1.79941
1.79858
1.71942
1.7282
1.71626
1.80544
1.73387
1.76999
1.77811
1.76887
1.80136
1.80706
1.82307
1.78657
1.74642
1.78119
1.81177
1.80764
1.79445
1.81148
1.76349
1.77396
1.75781
1.80175
1.76083
1.74828
1.72643
1.74409
1.72885
1.78777
1.73731
1.76724
1.82926
1.78671
1.85392
1.76221
1.72168
1.74798
1.76972
1.70276
1.70189
1.8916
1.85276
1.73404
1.77512
1.76141
1.7567
1.86981
1.72529
1.81968
1.84837
1.80625
1.85745
1.74865
1.78074
1.76641
1.71865
1.74962
1.76174
1.81537
1.78872
1.73873
1.71816
1.74393
1.81471
1.77989
1.80643
1.76124
1.76853
1.80079
1.74371
1.80308
1.86432
1.84225
1.79786
1.80482
1.71446
1.73079
1.72556
1.76955
1.7341
1.69598
1.75819
1.81069
1.82186
1.82128
1.79424
1.79896
1.7948
1.80387
1.77515
1.7192
1.748
1.82871
1.75935
1.74819
1.75381
1.77611
1.77276
1.77189
1.72538
1.74669
1.81706
1.77091
1.73869
1.80332
1.79169
1.74962
1.80594
1.79048
1.79916
1.77623
1.74632
1.83162
1.82134
1.72312
1.81039
1.79611
1.71667
1.73888
1.8253
1.80713
1.73355
1.75192
1.80389
1.79498
1.71661
1.73681
1.78266
1.81041
1.80606
1.69693
1.73278
1.73672
1.76262
1.74071
1.80297
1.73655
1.77673
1.73031
1.79393
1.83678
1.80074
1.78168
1.77782
1.84428
1.78404
1.82413
1.74361
1.75094
1.77225
1.7734
1.84909
1.73989
1.76888
1.69821
1.79071
1.76608
1.84752
1.75339
1.74777
1.82796
1.73408
1.77755
1.70027
1.82187
1.72807
1.74592
1.74191
1.74686
1.86814
1.6948
1.77359
1.79146
1.76211
1.76161
1.76828
1.76314
1.7899
1.75088
1.76502
1.8031
1.79015
1.72803
1.83433
1.72839
1.79389
1.73665
1.70724
1.76376
1.71231
1.77287
1.7929
1.761
1.81988
1.72082
1.78905
1.79495
1.80181
1.71564
1.78522
1.78164
1.81273
1.73341
1.75756
1.80085
1.78241
1.74439
1.72411
1.76856
1.77486
1.78974
1.78204
1.79764
1.84772
1.77937
1.8899
1.76762
1.69782
1.71073
1.7567
1.81429
1.74079
1.75243
1.78395
1.78696
1.75443
1.77174
1.77212
1.72183
1.84106
1.76766
1.75434
1.77428
1.70442
1.75335
1.72377
1.77977
1.78001
1.79654
1.75849
1.80053
1.80352
1.77556
1.76524
1.81597
1.75227
1.83886
1.74911
1.78948
1.75388
1.76599
1.71879
1.81598
1.80168
1.72563
1.74479
1.77366
1.76956
1.79519
1.78709
1.77915
1.79319
1.7646
1.77167
1.74881
1.77775
1.80742
1.83371
1.76266
1.83432
1.77852
1.73113
1.84694
1.78369
1.78774
1.72724
1.70683
1.68458
1.79564
1.7684
1.78462
1.83321
1.76534
1.80882
1.77346
1.78985
1.80174
1.80408
1.76071
1.75999
1.80535
1.74204
1.73215
1.77774
1.74185
1.78501
1.76466
1.76136
1.79614
1.72681
1.73306
1.73558
1.73997
1.77281
1.77003
1.76413
1.75229
1.71325
1.7811
1.76579
1.79694
1.72635
1.85023
1.83136
1.7359
1.80505
1.72425
1.76335
1.74099
1.76425
1.76406
1.7824
1.78878
1.79822
1.80089
1.79975
1.76521
1.74155
1.86214
1.79446
1.71982
1.77263
1.83077
1.78319
1.77755
1.73857
1.69559
1.82464
1.76068
1.84164
1.72802
