0,0,0
1,-0.393935,0.919138
2,0.557637,0.61171
3,1.52545,0.863377
4,2.45041,1.24345
5,1.75472,0.525102
6,0.772645,0.336627
7,1.77254,0.351202
8,0.779312,0.235016
9,1.69899,-0.157646
10,0.763857,-0.51193
11,1.2478,-1.38703
12,2.06253,-0.807198
13,1.27366,-0.192647
14,2.1226,0.335831
15,3.11909,0.419564
16,2.96965,-0.569206
17,2.59213,0.356795
18,2.52708,-0.641087
19,2.12792,-1.55797
20,1.66112,-2.44233
21,0.665329,-2.53402
22,-0.189242,-2.01468
23,-0.654224,-2.9
24,-1.01032,-3.83445
25,-1.2403,-4.80765
26,-1.28305,-3.80856
27,-1.68355,-4.72486
28,-0.970088,-4.02417
29,-1.00066,-3.02464
30,-1.88496,-3.49155
31,-2.6588,-2.85816
32,-3.56927,-3.27174
33,-3.42315,-4.26101
34,-3.27815,-3.27158
35,-3.73175,-4.16278
36,-3.62167,-5.1567
37,-4.5281,-4.73434
38,-5.06979,-3.89376
39,-5.5223,-4.78553
40,-5.68056,-5.77292
41,-6.64146,-5.49604
42,-6.43186,-4.51826
43,-5.75062,-3.7862
44,-5.08252,-4.53027
45,-4.47844,-3.73335
46,-4.20268,-2.77212
47,-3.2598,-2.43899
48,-4.22781,-2.18809
49,-5.22698,-2.22884
50,-4.88167,-1.29035
51,-5.88114,-1.25766
52,-5.36786,-2.11588
53,-5.53296,-3.10216
54,-5.2751,-2.13598
55,-4.28158,-2.24962
56,-3.30892,-2.01739
57,-4.23235,-2.40117
58,-5.07322,-1.85994
59,-4.15669,-2.2599
60,-3.49391,-1.51108
61,-4.4005,-1.08905
62,-3.62717,-0.45504
63,-3.28312,0.483912
64,-3.95667,1.22306
65,-4.75378,1.82689
66,-5.42033,1.08143
67,-5.69727,0.120547
68,-6.6932,0.0304392
69,-6.21195,0.907022
70,-7.04522,1.45988
71,-6.79265,0.492306
72,-6.47966,1.44206
73,-5.92101,2.27147
74,-5.6436,1.31072
75,-6.39272,0.64829
76,-6.42062,-0.351321
77,-5.84885,-1.17173
78,-5.41392,-2.0722
79,-6.12018,-2.78015
80,-5.22439,-3.22464
81,-4.32958,-2.77821
82,-3.576,-2.12085
83,-4.53905,-2.39017
84,-4.681,-1.40029
85,-5.30418,-2.18238
86,-5.59623,-1.22597
87,-5.79432,-0.24579
88,-4.82095,-0.0165804
89,-5.81984,0.0305419
90,-6.55897,-0.643022
91,-7.54243,-0.82411
92,-7.75374,-1.80153
93,-8.69659,-2.13475
94,-7.70606,-2.27207
95,-6.71881,-2.1129
96,-6.63696,-3.10955
97,-7.53327,-3.55297
98,-7.0526,-2.67607
99,-8.00819,-2.97075
100,-7.98563,-1.97101
101,-8.55995,-1.15237
102,-9.55525,-1.24915
103,-8.64691,-0.830926
104,-7.71782,-0.461061
105,-7.06912,-1.2221
106,-7.86683,-1.82515
107,-8.50399,-1.05442
108,-7.59356,-1.46809
109,-6.80602,-2.08435
110,-5.96468,-1.54384
111,-5.88796,-0.546792
112,-6.76334,-1.03022
113,-7.7165,-0.727731
114,-6.98779,-1.41255
115,-6.2355,-2.07139
116,-7.22647,-1.93724
117,-6.75123,-2.8171
118,-6.65881,-1.82138
119,-5.72852,-1.45457
120,-4.77335,-1.1585
121,-5.52843,-0.502859
122,-5.69828,0.48261
123,-4.7381,0.762008
124,-3.84215,1.20616
125,-2.84235,1.18625
126,-2.79439,2.1851
127,-3.55114,2.83881
128,-3.91291,1.90654
129,-3.33288,1.09194
130,-4.18687,1.61222
131,-3.54786,0.843028
132,-3.79822,-0.125123
133,-4.65742,-0.636776
134,-3.75599,-0.203837
135,-3.06218,-0.923995
136,-3.76329,-1.63705
137,-4.33611,-2.45673
138,-4.85054,-3.31426
139,-5.05072,-2.3345
140,-4.78633,-3.29892
141,-5.69451,-2.88033
142,-6.6481,-2.57923
143,-5.97853,-3.32197
144,-6.94884,-3.56385
145,-7.9064,-3.27564
146,-8.20867,-4.22887
147,-8.53765,-5.1732
148,-7.81566,-4.4813
149,-6.83309,-4.29542
150,-6.59186,-3.32495
151,-7.50651,-2.92071
152,-6.65495,-2.39646
153,-6.63342,-3.39623
154,-7.42769,-2.78867
155,-7.94133,-1.93066
156,-8.16276,-2.90584
157,-9.06803,-2.481
158,-8.07121,-2.56072
159,-8.8715,-1.9611
160,-8.90369,-2.96059
161,-9.78182,-2.48215
162,-10.5833,-3.08012
163,-10.788,-2.10128
164,-10.3217,-2.98591
165,-9.39111,-3.35204
166,-9.12136,-2.38911
167,-8.76764,-1.45376
168,-9.10953,-0.51402
169,-9.09979,0.485932
170,-9.42929,1.43009
171,-9.79156,0.498014
172,-10.7778,0.663067
173,-10.167,-0.128725
174,-10.2403,0.868588
175,-10.225,1.86847
176,-9.31145,1.46182
177,-10.2311,1.85455
178,-11.2126,1.66303
179,-11.9794,1.0212
180,-11.1201,1.53261
181,-11.5418,0.625886
182,-10.5575,0.449545
183,-10.5475,1.4495
184,-11.5402,1.32889
185,-10.6143,0.951261
186,-9.65544,0.667263
187,-8.65673,0.717994
188,-7.66776,0.569876
189,-7.52745,1.55998
190,-7.15472,2.48792
191,-7.50833,3.42332
192,-7.72933,4.39859
193,-8.36437,5.17108
194,-7.97443,4.25024
195,-7.58131,5.16973
196,-7.28837,4.2136
197,-6.34374,3.88546
198,-6.83309,3.01338
199,-7.28114,3.90739
200,-6.37988,4.34068
201,-5.90812,3.45895
202,-5.83234,4.45608
203,-5.09102,5.12723
204,-5.98297,5.57938
205,-5.28182,4.86636
206,-6.15068,4.3713
207,-6.2749,3.37905
208,-7.13422,3.89048
209,-6.17418,3.61065
210,-6.61266,2.71191
211,-5.73918,3.19876
212,-5.1809,4.02841
213,-6.01721,3.48016
214,-5.82464,2.49888
215,-5.04845,3.12936
216,-4.18923,3.64098
217,-4.4969,4.59248
218,-5.3566,5.10328
219,-6.25797,5.53633
220,-6.6808,6.44254
221,-5.90643,7.07528
222,-6.87814,7.31146
223,-6.85558,8.31121
224,-5.86472,8.17629
225,-4.93226,7.81503
226,-5.76516,7.26162
227,-4.76534,7.24271
228,-5.76534,7.24136
229,-6.60095,6.69203
230,-5.6637,7.0407
231,-6.50646,7.57899
232,-7.08959,6.76662
233,-6.67128,5.85831
234,-5.68121,5.99886
235,-4.91741,5.35341
236,-3.9469,5.11235
237,-4.46195,5.96951
238,-3.463,5.92357
239,-4.46295,5.91336
240,-5.40776,5.58575
241,-4.81772,4.77838
242,-5.2995,3.90208
243,-6.2147,3.49909
244,-7.20264,3.34424
245,-7.10583,4.33954
246,-7.78092,3.6018
247,-7.80198,2.60203
248,-6.82031,2.41146
249,-7.42541,3.20761
250,-8.26455,2.66369
251,-7.62919,3.4359
252,-8.05867,2.53282
253,-9.03511,2.31706
254,-8.84967,3.29971
255,-8.14249,2.59269
256,-7.31529,2.03077
257,-7.27586,3.03
258,-8.27196,2.9418
259,-7.75099,3.79537
260,-7.46319,2.83768
261,-7.07497,1.91611
262,-7.89003,2.4955
263,-7.93065,1.49632
264,-8.8603,1.12788
265,-9.43177,1.94849
266,-9.5874,0.960679
267,-10.1801,0.15525
268,-9.26966,0.568907
269,-9.28388,1.56881
270,-9.17762,2.56314
271,-8.84757,3.50711
272,-7.97639,3.01614
273,-8.90887,3.37735
274,-8.92825,4.37716
275,-8.03809,4.8328
276,-7.37307,4.08598
277,-7.65134,5.04648
278,-8.64995,4.99386
279,-8.26604,4.07049
280,-7.53095,4.74846
281,-6.53427,4.66697
282,-7.31836,4.04632
283,-6.36348,4.34332
284,-6.21087,5.33161
285,-7.00242,5.94271
286,-6.23655,6.58571
287,-7.17098,6.94187
288,-6.31477,7.45851
289,-7.1338,6.88476
290,-6.28691,6.35299
291,-7.22703,6.01214
292,-8.22109,6.12089
293,-7.80679,7.03104
294,-7.8789,8.02843
295,-7.59762,7.06881
296,-7.9845,6.14668
297,-7.53621,7.04057
298,-7.74669,8.01816
299,-6.78934,8.3071
300,-7.47504,7.57922
301,-8.40003,7.95922
302,-7.88052,7.10476
303,-8.88042,7.09105
304,-9.07302,8.07233
305,-8.11157,7.79735
306,-7.28367,8.35822
307,-7.92437,7.59043
308,-8.84302,7.98549
309,-8.19422,7.22454
310,-7.28708,7.64536
311,-7.98255,8.36392
312,-8.73574,9.02173
313,-8.43204,9.9745
314,-7.93428,9.10718
315,-8.93134,9.18379
316,-7.97633,9.48036
317,-7.19866,8.85168
318,-7.37125,9.83667
319,-6.4323,10.1807
320,-6.17957,9.21321
321,-7.11585,8.86196
322,-6.39279,9.55274
323,-7.12716,8.87399
324,-7.07422,7.87539
325,-7.98697,7.46688
326,-7.00662,7.26964
327,-6.52679,6.39227
328,-6.59161,5.39437
329,-7.24832,6.14852
330,-7.6105,5.21641
331,-7.6586,4.21757
332,-7.57704,5.21424
333,-7.35638,6.18959
334,-6.4407,6.5915
335,-5.77006,7.33329
336,-6.4746,8.04295
337,-5.95577,8.89783
338,-6.20637,7.92974
339,-5.40001,7.33831
340,-4.65945,6.66632
341,-4.15843,5.80088
342,-3.16881,5.65714
343,-4.15621,5.49888
344,-3.29193,4.99587
345,-4.28714,5.09358
346,-5.23318,4.76951
347,-5.64447,3.858
348,-4.65508,4.00328
349,-5.39533,3.33095
350,-4.70128,2.61103
351,-5.69953,2.55192
352,-5.65022,3.55071
353,-6.59907,3.86646
354,-5.80021,4.46799
355,-4.99253,5.0576
356,-3.99787,4.95434
357,-3.05025,4.63493
358,-2.31398,5.31162
359,-1.3141,5.32681
360,-2.30232,5.47981
361,-1.52511,4.85057
362,-0.663093,5.35746
363,-1.22336,6.18577
364,-0.584801,5.4162
365,0.414589,5.38129
366,1.37371,5.66429
367,0.406705,5.40953
368,-0.247076,4.65284
369,-1.22328,4.43598
370,-2.21973,4.52011
371,-2.86438,3.75563
372,-3.74812,3.28765
373,-4.56298,3.8673
374,-4.97509,2.95617
375,-4.84722,1.96437
376,-4.1492,1.24829
377,-3.74551,2.16319
378,-4.68136,1.81077
379,-4.07146,1.0183
380,-4.6985,0.239309
381,-5.38739,-0.485557
382,-4.67851,0.219775
383,-3.67854,0.227536
384,-4.22638,1.06412
385,-3.62825,0.262723
386,-2.89668,-0.41905
387,-2.07306,-0.986196
388,-2.9122,-1.53012
389,-1.94488,-1.78366
390,-0.955448,-1.92868
391,-0.935632,-2.92848
392,-0.463291,-3.8099
393,-1.23856,-4.44153
394,-1.89451,-5.19633
395,-1.53388,-4.26362
396,-1.49171,-5.26273
397,-0.611318,-5.73697
398,0.388668,-5.74223
399,-0.610455,-5.70037
400,-0.568034,-6.69947
401,-1.17818,-5.90719
402,-2.08395,-6.33097
403,-1.7595,-7.27687
404,-1.15088,-6.48341
405,-2.00999,-6.99521
406,-2.54693,-7.83883
407,-3.26999,-7.14804
408,-3.52052,-6.17994
409,-4.42475,-6.60699
410,-4.98395,-5.77796
411,-4.73508,-4.80942
412,-5.58108,-5.3426
413,-6.56399,-5.15854
414,-6.40952,-6.14654
415,-6.86684,-5.25724
416,-6.55894,-4.30582
417,-6.22783,-3.36223
418,-5.92461,-2.40931
419,-4.93097,-2.29671
420,-4.64086,-3.2537
421,-3.75341,-2.79281
422,-3.27047,-1.91715
423,-3.88988,-1.13208
424,-4.27435,-0.208944
425,-3.51064,0.436623
426,-4.19668,-0.290947
427,-3.59351,0.506672
428,-3.53044,-0.491337
429,-3.18086,0.445568
430,-2.19003,0.580738
431,-3.18873,0.631751
432,-2.19551,0.515548
433,-3.17632,0.32063
434,-3.71013,-0.524979
435,-3.78809,-1.52194
436,-3.25532,-2.36819
437,-2.44184,-1.78661
438,-1.44236,-1.75432
439,-2.23432,-2.36488
440,-3.19952,-2.6264
441,-3.97048,-1.98951
442,-3.31091,-2.74116
443,-3.53736,-1.76713
444,-4.35122,-1.18608
445,-5.24154,-1.64142
446,-5.44381,-0.662094
447,-5.77812,0.280368
448,-5.48336,-0.675204
449,-5.4369,-1.67412
450,-5.33892,-2.66931
451,-4.41175,-2.29468
452,-3.58608,-1.73053
453,-2.88436,-2.44299
454,-1.91008,-2.21765
455,-0.981691,-1.84605
456,-0.0642311,-1.44822
