x
1.8775
1.89863
1.97467
1.97282
1.96491
1.96106
1.96417
1.92698
2.10316
1.91667
1.90152
1.96046
1.99121
1.98754
1.94385
2.00203
1.93971
1.91591
1.95411
1.94328
1.95675
1.9427
1.91757
1.94965
1.89274
1.90019
1.91456
1.94171
1.91944
1.96064
1.97491
1.86183
1.88922
1.97681
1.87097
1.93615
1.90175
1.88563
1.97687
1.90212
1.95834
1.8976
1.91228
1.8845
1.96601
1.8869
1.93257
1.95191
1.92246
1.90281
2.05826
1.94802
1.88267
1.90796
1.91244
1.99789
1.98507
1.94389
1.90557
1.94733
1.9885
1.91407
1.90409
1.87406
1.91478
2.00652
1.88988
1.9449
1.96218
1.89192
1.97184
1.97147
1.9326
1.88261
1.92399
1.89925
1.95059
1.96967
1.96221
1.97456
1.92059
1.9107
1.92459
1.91521
1.96011
1.88212
2.00049
2.0128
1.92194
1.94077
1.92439
1.87443
1.9425
1.89095
1.88837
1.95539
1.91051
1.94013
1.9253
1.93978
1.88899
1.88675
1.95837
1.9061
1.94961
1.92602
1.94318
1.93735
1.94774
1.89423
1.92672
1.93376
1.96033
1.95389
1.97858
1.98112
1.9135
1.98572
1.93849
1.96067
1.92775
1.9434
1.97122
1.92679
2.00249
1.94356
1.93372
1.93091
1.89708
1.90427
1.92902
1.92878
1.92271
1.90613
1.90953
1.88412
1.97744
1.94775
1.91756
1.89822
2.03922
1.93007
1.88106
1.91803
1.8571
1.95117
1.98253
1.90437
1.86554
1.92453
1.93273
1.90349
1.96221
1.96123
1.91027
1.96941
1.90362
1.88547
1.87808
1.87441
2.05418
1.94368
1.98731
1.93662
1.95743
1.9642
1.91528
1.95198
1.97759
1.93816
1.88411
1.9369
2.00708
1.94368
1.96346
1.90419
1.98771
1.95808
1.91949
1.88698
1.87434
1.96806
1.86186
1.96617
1.88625
1.8636
1.89762
1.905
1.93452
1.94016
1.93781
1.95551
1.89123
1.96805
1.91155
2.01184
1.89136
1.87374
1.89126
1.89545
1.97981
1.94544
1.98757
1.95008
1.96352
1.93627
1.91388
1.91039
1.96466
1.87283
1.90085
1.90992
1.92819
1.89424
1.9055
1.97831
1.9384
1.89205
1.9329
1.97573
1.89148
1.87411
1.89476
1.92432
1.91059
1.90786
1.89774
1.91699
1.98079
1.90045
1.95167
1.92706
1.93325
1.89682
1.96736
1.88159
1.96721
1.93986
1.95412
1.92521
1.96694
1.91191
1.87575
1.92482
1.92737
1.88762
1.93969
1.93546
1.93382
2.06519
1.93531
1.92775
1.94483
1.90053
1.89948
1.91067
1.97075
1.92428
2.00758
1.91342
1.95473
1.93412
1.98594
1.93608
1.87843
1.93342
1.87914
1.93098
2.03668
1.91435
1.97548
2.00708
1.92175
1.93702
1.88604
1.98871
1.97404
2.03307
1.89542
1.96438
1.91225
2.0073
1.91165
1.94089
1.90425
1.99377
1.9662
2.02468
1.89451
1.93404
1.92642
1.91723
1.94069
1.84374
1.94071
1.9104
1.97379
1.96897
1.94068
1.909
1.94819
2.00093
1.91428
2.01515
1.97171
1.92729
1.96469
1.93058
1.92814
1.94469
1.95946
1.87389
1.86827
1.8686
1.89303
1.898
1.91866
1.93654
1.95628
1.96427
1.88065
1.95599
1.92256
1.91342
1.89589
1.8952
1.95142
1.92427
1.98194
1.91858
1.9435
1.97507
1.94893
1.91294
1.9328
1.93196
1.94513
1.90213
1.88365
1.9318
1.91595
1.952
1.99358
1.95482
1.97701
1.88169
1.92771
2.02331
1.92582
1.93641
1.93928
1.90338
1.9442
1.89266
1.91018
1.93749
1.90956
1.98338
1.96109
1.94582
1.8824
1.94817
1.90844
1.95571
1.89937
1.90317
1.89368
1.9279
1.95428
1.96612
1.92703
1.89202
1.93318
1.95015
1.88342
1.93333
1.85919
1.93515
1.88589
1.86693
1.88688
1.98944
1.91528
1.96698
2.00899
1.88031
1.87534
1.93044
1.89648
1.93529
1.96035
1.87412
1.96653
1.89206
1.89296
1.90277
1.92104
1.91266
1.98719
1.89358
1.90866
1.90746
1.9681
2.00985
1.94047
1.93979
1.92113
1.95591
1.91133
2.02145
1.91944
1.9539
1.98439
1.91662
1.91975
1.90407
1.95013
1.93515
1.98646
1.90087
1.96696
1.94344
1.97261
1.9579
1.9251
1.99723
1.99038
1.88212
2.03993
1.91164
1.95277
1.96217
1.93526
1.90759
1.91474
1.90012
1.96269
1.95524
1.88954
1.99428
1.91861
1.90409
1.89554
2.02889
1.9225
1.92919
1.92263
1.92737
1.96274
1.99502
1.95989
1.94568
2.06757
1.97011
1.88099
1.87713
1.91045
1.91499
1.90178
1.90425
1.90066
1.89503
1.89472
1.98122
1.97233
1.93377
1.94674
1.92158
1.97752
1.88863
1.93443
1.97632
1.95145
1.90563
1.94041
1.96956
1.86769
2.01925
1.9098
1.92882
1.97992
1.92016
1.95143
1.87667
1.89718
1.87495
1.92498
1.90912
1.97552
1.92801
1.95312
1.87145
1.89411
1.97099
1.95122
2.04072
1.91523
1.94535
1.98429
1.86123
1.95967
1.94526
1.96367
1.97966
1.90913
1.91586
1.98267
1.95446
1.87932
1.91024
2.00018
1.97334
1.90902
1.89442
1.88731
1.93775
1.94304
1.91431
1.90282
1.93699
2.01428
1.94384
1.91713
1.99166
1.9104
1.89127
1.91081
1.94664
1.98662
1.91719
1.89399
1.96801
1.95839
1.92643
1.94397
1.93509
1.93995
1.88736
1.96348
1.93523
1.9512
1.93857
1.8985
1.95328
1.94791
1.96575
1.87508
1.94893
1.951
1.94715
1.96355
1.97509
1.90028
1.95216
1.93169
1.87999
1.93266
1.94545
1.99218
1.97928
1.97362
1.95736
1.91869
1.9828
1.91572
1.96601
1.9005
1.93634
1.8953
1.93834
1.94521
1.91519
1.97484
1.92658
1.9517
1.95549
1.88466
1.91521
1.90174
1.96025
1.93588
1.96048
1.92275
1.90904
1.9946
1.94027
1.90271
1.92393
1.89338
1.94729
1.90258
1.96899
1.91895
1.94291
1.96252
1.86523
1.91138
2.01612
1.91983
1.9755
1.91664
1.97263
1.92021
2.0131
1.95828
1.89663
1.942
1.94687
1.8991
1.96987
1.91618
1.91679
1.89602
1.89788
1.89981
1.9046
1.98548
1.93147
1.90253
1.94031
1.95905
1.99956
1.89755
1.88645
1.93227
2.01633
1.92575
1.95623
1.93104
1.90863
1.94616
1.9754
1.96942
1.94155
1.89654
1.94246
1.91523
1.90155
1.93853
1.87365
1.9127
1.95025
1.93775
1.84635
1.91553
1.8806
1.94186
1.88556
1.96974
1.9575
1.89301
1.95727
1.90498
1.92722
1.9551
1.94405
1.91129
1.90198
1.9924
1.93472
1.88382
1.88659
1.93087
1.91134
1.92577
1.95577
1.90699
1.94782
1.92445
1.9295
1.87744
1.911
1.85464
1.90578
1.90835
1.95335
1.9454
1.93057
1.9449
2.03126
1.93138
1.91924
1.91183
1.95534
1.91888
1.91475
1.89964
1.90923
1.94275
1.99688
1.99601
1.90846
1.84689
1.93282
1.89336
1.93226
1.94972
1.88134
1.90348
2.00019
1.98368
1.91589
1.96047
1.9775
1.92293
1.92867
2.02401
1.89562
1.98184
1.93026
2.00069
1.93247
1.92487
1.98574
1.97247
2.04358
1.94471
1.8796
1.92433
1.9526
1.91835
1.91895
1.90502
1.96981
1.88977
1.89758
1.95162
1.96511
1.91906
1.91127
1.86917
1.92752
1.97081
1.87523
2.02381
1.93533
1.89826
1.9917
1.93713
1.98932
1.94547
1.94468
1.95214
2.01117
1.96811
1.96188
1.92255
1.93936
1.92241
1.98481
1.96904
1.92462
1.93977
1.91781
1.96997
1.95899
1.96879
1.89444
1.89239
1.90733
1.93618
1.93
1.87692
1.92028
1.98006
1.91001
1.96877
2.00639
1.95739
1.89786
1.9021
1.92464
1.96407
1.88598
1.93876
1.92014
1.89433
1.93354
1.90177
1.94299
1.98297
1.98816
1.92069
2.02164
1.98949
1.92998
1.88899
1.89982
1.93678
1.9154
1.97358
1.90913
1.98161
1.90888
1.92928
1.91913
1.91546
1.87468
2.00026
1.9305
1.90943
1.95021
1.89552
1.92665
1.9443
1.92255
1.92457
1.88271
1.90874
1.9926
1.96665
1.92476
1.96302
1.90858
1.90358
1.90226
1.9474
1.89012
1.94001
1.91026
1.88888
1.88714
1.96725
1.95481
1.91528
1.94762
1.91124
1.95953
1.91106
1.95428
1.92023
1.92682
1.97178
1.89992
1.94353
1.8812
1.89208
1.90785
1.97218
1.90944
2.00756
2.02685
1.90426
1.93638
1.94931
1.96043
1.99368
1.98328
1.95616
1.93932
1.93662
1.89998
2.02203
1.98764
1.92976
1.91919
2.03243
1.91289
1.89716
1.89676
1.94074
1.93139
1.93545
1.88675
1.90727
1.96444
1.96102
1.93332
1.96187
1.94946
1.92397
1.99045
1.92992
1.92447
1.92806
2.0166
1.9431
1.89059
1.93117
1.93184
1.97303
1.91556
2.01455
2.00694
1.86206
1.88756
1.93797
1.94639
