x,y
5.76832,8.47286
5.77144,8.44953
5.77455,8.44151
5.77765,8.46436
5.78074,8.45471
5.78383,8.46828
5.7869,8.44279
5.78996,8.45773
5.79301,8.44678
5.79606,8.46901
5.79909,8.4618
5.80212,8.46732
5.80513,8.4577
5.80814,8.4998
5.81114,8.46707
5.81413,8.46292
5.81711,8.4129
5.82008,8.43624
5.82305,8.48778
5.826,8.46763
5.82895,8.50567
5.83188,8.48975
5.83481,8.50692
5.83773,8.51086
5.84064,8.49119
5.84354,8.44799
5.84644,8.4088
5.84932,8.42129
5.8522,8.46077
5.85507,8.49502
5.85793,8.53221
5.86079,8.53194
5.86363,8.56207
5.86647,8.57446
5.8693,8.58867
5.87212,8.58348
5.87493,8.55993
5.87774,8.55126
5.88053,8.55122
5.88332,8.55362
5.8861,8.51237
5.88888,8.49041
5.89164,8.49873
5.8944,8.45495
5.89715,8.46635
5.8999,8.44267
5.90263,8.40854
5.90536,8.42032
5.90808,8.41957
5.9108,8.44304
5.9135,8.49131
5.9162,8.49158
5.91889,8.44993
5.92158,8.42036
5.92426,8.48122
5.92693,8.43914
5.92959,8.46376
5.93225,8.46702
5.93489,8.49976
5.93754,8.45156
5.94017,8.40162
5.9428,8.53588
5.94542,8.42922
5.94803,8.49315
5.95064,8.47256
5.95324,8.49291
5.95584,8.50116
5.95842,8.47486
5.96101,8.55839
5.96358,8.55855
5.96615,8.68724
5.96871,8.73138
5.97126,8.59934
5.97381,8.53312
5.97635,8.53928
5.97889,8.6485
5.98141,8.69422
5.98394,8.62347
5.98645,8.66364
5.98896,8.62455
5.99146,8.62717
5.99396,8.71222
5.99645,8.67353
5.99894,8.63827
6.00141,8.64221
6.00389,8.68129
6.00635,8.60546
6.00881,8.55003
6.01127,8.43698
6.01372,8.61087
6.01616,8.63583
6.01859,8.6804
6.02102,8.67465
6.02345,8.57467
6.02587,8.61128
6.02828,8.56558
6.03069,8.49956
6.03309,8.39588
6.03548,8.47957
6.03787,8.44822
6.04025,8.58982
6.04263,8.67538
6.04501,8.71603
6.04737,8.69191
6.04973,8.71204
6.05209,8.75173
6.05444,8.75252
6.05678,8.71945
6.05912,8.63701
6.06146,8.67381
6.06379,8.6747
6.06611,8.70552
6.06843,8.68711
6.07074,8.57666
6.07304,8.55896
6.07535,8.67445
6.07764,8.74862
6.07993,8.70003
6.08222,8.69592
6.0845,8.72916
6.08677,8.61797
6.08904,8.74801
6.09131,8.70644
6.09357,8.45299
6.09582,8.61664
6.09807,8.6331
6.10032,8.74993
6.10256,8.81757
6.10479,8.56394
6.10702,8.76538
6.10925,8.82103
6.11147,8.84211
6.11368,8.87696
6.11589,8.85157
6.1181,8.82221
6.1203,8.90546
6.12249,8.88139
6.12468,8.94658
6.12687,9.04037
6.12905,9.04042
6.13123,9.04591
6.1334,9.02584
6.13556,9.33546
6.13773,9.36284
6.13988,9.14747
6.14204,9.04613
6.14419,9.04567
6.14633,9.05873
6.14847,8.99843
6.1506,8.96287
6.15273,8.90831
6.15486,8.96327
6.15698,9.0259
6.1591,8.91889
6.16121,9.01554
6.16331,8.92192
6.16542,8.88184
6.16752,8.91148
6.16961,9.00731
6.1717,8.92762
6.17379,8.97706
6.17587,8.94966
6.17794,9.02549
6.18002,9.11962
6.18208,9.11787
6.18415,8.82321
6.18621,9.02126
6.18826,8.90807
6.19032,9.03117
6.19236,9.00981
6.19441,9.01041
6.19644,9.1032
6.19848,9.29184
6.20051,9.05798
6.20254,9.10209
6.20456,9.25705
6.20658,9.02879
6.20859,8.9517
6.2106,8.82876
6.21261,8.88124
