293,-7,8
294,-6,8
295,-6,9
296,-7,9
297,-6,9
298,-6,10
299,-5,10
300,-5,9
301,-6,9
302,-6,10
303,-6,9
304,-6,10
305,-6,11
306,-7,11
307,-7,12
308,-7,11
309,-6,11
310,-7,11
311,-7,10
312,-8,10
313,-7,10
314,-7,9
315,-6,9
316,-6,10
317,-6,11
318,-7,11
319,-7,10
320,-8,10
321,-9,10
322,-9,9
323,-9,10
324,-9,9
325,-9,8
326,-9,7
327,-9,6
328,-9,5
329,-9,4
330,-8,4
331,-9,4
332,-9,5
333,-9,6
334,-8,6
335,-8,5
336,-8,6
337,-8,7
338,-9,7
339,-9,8
340,-9,9
341,-9,8
342,-9,9
343,-8,9
344,-8,8
345,-8,9
346,-9,9
347,-9,10
348,-9,9
349,-9,8
350,-10,8
351,-9,8
352,-8,8
353,-9,8
354,-9,9
355,-9,10
356,-10,10
357,-9,10
358,-9,9
359,-10,9
360,-9,9
361,-9,10
362,-9,11
363,-10,11
364,-11,11
365,-10,11
366,-11,11
367,-11,10
368,-11,11
369,-12,11
370,-13,11
371,-14,11
372,-14,12
373,-13,12
374,-12,12
375,-13,12
376,-12,12
377,-13,12
378,-12,12
379,-12,13
380,-11,13
381,-10,13
382,-10,12
383,-11,12
384,-11,13
385,-11,12
386,-10,12
387,-10,11
388,-11,11
389,-12,11
390,-12,12
391,-11,12
392,-11,11
393,-10,11
394,-11,11
395,-11,10
396,-12,10
397,-13,10
398,-13,11
399,-14,11
400,-13,11
401,-14,11
402,-14,12
403,-15,12
404,-14,12
405,-14,11
406,-14,10
407,-14,9
408,-14,8
409,-14,7
410,-14,6
411,-14,5
412,-15,5
413,-15,4
414,-15,5
415,-14,5
416,-14,4
417,-15,4
418,-15,5
419,-15,4
420,-16,4
421,-16,3
422,-15,3
423,-16,3
424,-15,3
425,-15,2
426,-16,2
427,-15,2
428,-15,3
429,-15,2
430,-16,2
431,-17,2
432,-16,2
433,-16,1
434,-17,1
435,-18,1
436,-19,1
437,-19,0
438,-19,1
439,-18,1
440,-17,1
441,-17,2
442,-16,2
443,-16,3
444,-17,3
445,-16,3
446,-16,2
447,-15,2
448,-15,1
449,-15,2
450,-15,1
451,-15,0
452,-15,-1
453,-15,-2
454,-14,-2
455,-14,-3
456,-14,-4
457,-14,-3
458,-13,-3
459,-14,-3
460,-13,-3
461,-14,-3
462,-15,-3
463,-15,-4
464,-14,-4
465,-15,-4
466,-15,-3
467,-15,-2
468,-14,-2
469,-14,-1
470,-14,-2
471,-14,-1
472,-14,-2
473,-13,-2
474,-13,-3
475,-13,-4
476,-12,-4
477,-11,-4
478,-12,-4
479,-11,-4
480,-10,-4
481,-10,-5
482,-10,-4
483,-11,-4
484,-10,-4
485,-9,-4
486,-9,-5
487,-9,-4
488,-9,-5
489,-8,-5
490,-9,-5
491,-8,-5
492,-8,-4
493,-7,-4
494,-7,-3
495,-7,-4
496,-7,-3
497,-6,-3
498,-6,-2
499,-6,-1
500,-6,-2
501,-6,-1
502,-6,-2
503,-7,-2
504,-7,-1
505,-7,-2
506,-6,-2
507,-6,-1
508,-5,-1
509,-5,0
510,-4,0
511,-5,0
512,-6,0
513,-7,0
514,-7,-1
515,-8,-1
516,-9,-1
517,-9,0
518,-9,-1
519,-8,-1
520,-8,-2
521,-7,-2
522,-7,-1
523,-8,-1
524,-7,-1
525,-7,0
526,-6,0
527,-6,1
528,-7,1
529,-7,0
530,-7,1
531,-8,1
532,-8,0
533,-8,1
534,-8,0
535,-8,1
536,-8,2
537,-8,1
538,-8,2
539,-7,2
540,-7,3
541,-7,2
542,-8,2
543,-9,2
544,-9,3
545,-8,3
546,-8,4
547,-7,4
548,-6,4
549,-7,4
550,-7,5
551,-8,5
552,-7,5
553,-7,4
554,-8,4
555,-9,4
556,-9,5
557,-8,5
558,-8,6
559,-9,6
560,-8,6
561,-8,7
562,-9,7
563,-9,6
564,-9,5
565,-9,4
566,-9,3
567,-10,3
568,-11,3
569,-12,3
570,-12,2
571,-12,3
572,-12,4
573,-12,5
574,-13,5
575,-14,5
576,-15,5
577,-15,4
578,-15,3
579,-15,4
580,-14,4
581,-15,4
582,-15,5
583,-15,4
584,-14,4
585,-15,4
586,-15,5
587,-16,5
588,-16,6
589,-16,5
590,-17,5
591,-17,6
592,-16,6
593,-16,7
594,-17,7
595,-17,6
596,-17,7
597,-17,6
598,-16,6
599,-16,7
600,-16,6
601,-15,6
602,-15,7
603,-14,7
604,-14,8
605,-15,8
606,-16,8
607,-15,8
608,-15,9
609,-16,9
610,-16,10
611,-15,10
612,-14,10
613,-15,10
614,-15,11
615,-14,11
616,-15,11
617,-15,10
618,-15,9
619,-15,8
620,-14,8
621,-13,8
622,-12,8
623,-13,8
624,-13,7
625,-13,6
626,-13,5
627,-14,5
628,-14,6
629,-13,6
630,-13,7
631,-13,8
632,-12,8
633,-11,8
634,-11,9
635,-10,9
636,-11,9
637,-10,9
638,-11,9
639,-10,9
640,-10,8
641,-11,8
642,-10,8
643,-9,8
644,-10,8
645,-9,8
646,-10,8
647,-10,9
648,-10,8
649,-11,8
650,-12,8
651,-11,8
652,-10,8
653,-11,8
654,-11,9
655,-10,9
656,-10,8
657,-10,9
658,-11,9
659,-10,9
660,-11,9
661,-11,8
662,-11,7
663,-12,7
664,-11,7
665,-10,7
666,-11,7
667,-11,8
668,-11,7
669,-12,7
670,-12,8
671,-11,8
672,-11,7
673,-11,8
674,-11,9
675,-11,10
676,-11,9
677,-10,9
678,-9,9
679,-9,10
680,-9,11
681,-9,10
682,-9,9
683,-8,9
684,-8,8
685,-7,8
686,-7,7
687,-7,8
688,-8,8
689,-9,8
690,-8,8
691,-7,8
692,-6,8
693,-6,7
694,-6,8
695,-7,8
696,-8,8
697,-8,9
698,-7,9
699,-8,9
700,-7,9
701,-8,9
702,-8,10
703,-9,10
704,-8,10
705,-9,10
706,-10,10
707,-10,9
708,-10,10
709,-10,11
710,-9,11
711,-9,10
712,-9,9
713,-9,10
714,-9,9
715,-8,9
716,-8,8
717,-8,7
718,-7,7
719,-7,6
720,-6,6
721,-6,5
722,-6,6
723,-5,6
724,-5,5
725,-5,6
726,-4,6
727,-4,7
728,-4,8
729,-4,9
730,-5,9
731,-4,9
732,-5,9
733,-6,9
734,-6,8
735,-6,7
736,-6,6
737,-5,6
738,-5,5
739,-6,5
740,-7,5
741,-7,4
742,-7,5
743,-7,6
744,-7,5
745,-7,4
746,-6,4
747,-6,3
748,-6,4
749,-6,3
750,-7,3
751,-7,2
752,-7,3
753,-6,3
754,-5,3
755,-4,3
756,-4,4
757,-3,4
758,-4,4
759,-5,4
760,-6,4
761,-7,4
762,-7,5
763,-7,4
764,-8,4
765,-8,5
766,-8,4
767,-8,5
768,-7,5
769,-6,5
770,-6,4
771,-5,4
772,-4,4
773,-4,5
774,-4,4
775,-4,3
776,-3,3
777,-4,3
778,-4,4
779,-4,3
780,-4,4
781,-5,4
782,-6,4
783,-7,4
784,-8,4
785,-8,3
786,-9,3
787,-10,3
788,-10,4
789,-9,4
790,-10,4
791,-10,5
792,-9,5
793,-8,5
794,-8,6
795,-8,5
796,-8,6
797,-7,6
798,-6,6
799,-6,5
800,-5,5
801,-5,6
802,-4,6
803,-3,6
804,-3,5
805,-3,4
806,-3,3
807,-3,2
808,-2,2
809,-2,3
810,-3,3
811,-3,4
812,-3,3
813,-4,3
814,-4,2
815,-4,1
816,-5,1
817,-5,2
818,-5,3
819,-5,4
820,-5,3
821,-5,2
822,-5,3
823,-4,3
824,-4,2
825,-4,3
826,-3,3
827,-3,2
828,-3,3
829,-2,3
830,-2,2
831,-1,2
832,0,2
833,0,1
834,0,0
835,1,0
836,2,0
837,1,0
838,1,-1
839,0,-1
840,0,0
841,1,0
842,0,0
843,1,0
844,1,-1
845,2,-1
846,2,-2
847,3,-2
848,4,-2
849,3,-2
850,2,-2
851,2,-1
852,1,-1
853,0,-1
854,1,-1
855,0,-1
856,0,-2
857,-1,-2
858,0,-2
859,0,-3
860,0,-4
861,0,-5
862,0,-6
863,0,-7
864,0,-8
865,-1,-8
866,-2,-8
867,-2,-7
868,-2,-6
869,-2,-5
870,-3,-5
871,-3,-4
872,-3,-5
873,-4,-5
874,-3,-5
875,-2,-5
876,-2,-4
877,-3,-4
878,-3,-3
879,-3,-2
880,-4,-2
881,-3,-2
882,-3,-3
883,-2,-3
884,-2,-4
885,-1,-4
886,-2,-4
887,-1,-4
888,-1,-5
889,-1,-6
890,-2,-6
891,-1,-6
892,0,-6
893,-1,-6
894,0,-6
895,0,-7
896,0,-6
897,1,-6
898,2,-6
899,1,-6
900,1,-5
901,0,-5
902,0,-6
903,1,-6
904,0,-6
905,0,-7
906,0,-8
907,0,-9
908,-1,-9
909,-1,-10
910,-1,-9
911,-2,-9
912,-2,-8
913,-2,-7
914,-2,-6
915,-2,-7
916,-2,-6
917,-1,-6
918,-1,-7
919,0,-7
920,0,-6
921,0,-5
922,0,-4
923,0,-5
924,0,-4
925,0,-3
926,0,-2
927,0,-3
928,-1,-3
929,0,-3
930,0,-4
931,0,-5
932,0,-4
933,0,-3
934,1,-3
935,2,-3
936,2,-4
937,3,-4
938,3,-3
939,3,-4
940,3,-3
941,4,-3
942,5,-3
943,4,-3
944,3,-3
945,4,-3
946,5,-3
947,6,-3
948,7,-3
949,7,-4
950,6,-4
951,5,-4
952,4,-4
953,4,-3
954,3,-3
955,4,-3
956,5,-3
957,5,-4
958,4,-4
959,3,-4
960,4,-4
961,3,-4
962,3,-5
963,3,-4
964,4,-4
965,5,-4
966,5,-5
967,5,-6
968,5,-7
969,6,-7
970,5,-7
971,6,-7
972,6,-8
973,5,-8
974,5,-7
975,5,-6
976,5,-7
977,4,-7
978,5,-7
979,6,-7
980,7,-7
981,7,-8
982,7,-9
983,6,-9
984,7,-9
985,7,-10
986,7,-9
987,6,-9
988,5,-9
989,5,-10
990,6,-10
991,7,-10
992,7,-11
993,7,-10
994,8,-10
995,9,-10
996,9,-11
997,8,-11
998,8,-12
999,9,-12
1000,9,-11
1001,10,-11
1002,11,-11
1003,11,-12
1004,11,-11
1005,12,-11
1006,12,-10
1007,13,-10
1008,13,-9
1009,14,-9
1010,14,-10
1011,14,-9
1012,15,-9
1013,14,-9
1014,14,-10
1015,15,-10
1016,14,-10
1017,13,-10
1018,14,-10
1019,14,-9
1020,14,-10
1021,15,-10
1022,15,-11
1023,16,-11
1024,16,-10
1025,17,-10
1026,16,-10
1027,17,-10
1028,17,-9
1029,17,-10
1030,16,-10
1031,15,-10
1032,15,-11
1033,15,-10
1034,16,-10
1035,17,-10
1036,18,-10
1037,17,-10
1038,17,-11
1039,17,-12
1040,17,-13
1041,18,-13
1042,17,-13
1043,16,-13
1044,17,-13
1045,17,-14
1046,18,-14
1047,18,-15
1048,19,-15
1049,20,-15
1050,19,-15
1051,19,-14
1052,20,-14
1053,20,-13
1054,20,-12
1055,20,-13
1056,20,-14
1057,21,-14
1058,20,-14
1059,20,-15
1060,19,-15
1061,18,-15
1062,18,-16
1063,18,-15
1064,19,-15
1065,19,-14
1066,19,-15
1067,19,-14
1068,19,-15
1069,19,-14
1070,19,-15
1071,19,-14
1072,18,-14
1073,18,-15
1074,18,-14
1075,17,-14
1076,17,-15
1077,17,-16
1078,17,-15
1079,16,-15
1080,15,-15
1081,15,-16
1082,15,-17
1083,15,-16
1084,14,-16
1085,14,-15
1086,13,-15
1087,13,-16
1088,14,-16
1089,14,-15
1090,15,-15
1091,15,-16
1092,15,-15
1093,14,-15
1094,13,-15
1095,13,-14
1096,13,-13
1097,13,-12
1098,13,-13
1099,12,-13
1100,13,-13
1101,12,-13
1102,12,-14
1103,12,-13
1104,12,-14
1105,13,-14
1106,13,-13
1107,13,-14
1108,13,-13
1109,13,-14
1110,12,-14
1111,12,-13
1112,12,-12
1113,13,-12
1114,13,-11
1115,12,-11
1116,11,-11
1117,12,-11
1118,11,-11
1119,11,-10
1120,10,-10
1121,9,-10
1122,8,-10
1123,8,-9
1124,7,-9
1125,6,-9
1126,7,-9
1127,6,-9
1128,6,-8
1129,6,-9
1130,6,-8
1131,6,-9
1132,6,-10
1133,7,-10
1134,8,-10
1135,9,-10
1136,8,-10
1137,8,-11
1138,9,-11
1139,9,-10
1140,8,-10
1141,7,-10
1142,7,-9
1143,7,-8
1144,8,-8
1145,8,-9
1146,7,-9
1147,6,-9
1148,6,-8
1149,7,-8
1150,6,-8
1151,6,-7
1152,7,-7
1153,7,-8
1154,8,-8
1155,8,-7
1156,8,-6
1157,7,-6
1158,7,-7
1159,6,-7
1160,6,-8
1161,7,-8
1162,7,-9
1163,7,-10
1164,7,-11
1165,7,-10
1166,7,-9
1167,7,-10
1168,7,-9
1169,6,-9
1170,6,-8
1171,7,-8
1172,7,-9
1173,7,-10
1174,7,-9
1175,6,-9
1176,6,-10
1177,6,-11
1178,6,-10
1179,6,-11
1180,6,-10
1181,6,-11
1182,6,-12
1183,7,-12
1184,6,-12
1185,7,-12
1186,7,-11
1187,8,-11
1188,7,-11
1189,7,-10
1190,8,-10
1191,9,-10
1192,10,-10
1193,10,-11
1194,11,-11
1195,11,-12
1196,12,-12
1197,12,-11
1198,12,-12
1199,12,-13
1200,11,-13
1201,11,-14
1202,10,-14
1203,9,-14
1204,10,-14
1205,10,-15
1206,9,-15
1207,9,-16
1208,10,-16
1209,11,-16
1210,12,-16
1211,12,-15
1212,11,-15
1213,11,-16
1214,11,-15
1215,10,-15
1216,9,-15
1217,9,-14
1218,10,-14
1219,11,-14
1220,10,-14
1221,11,-14
1222,11,-15
1223,10,-15
1224,9,-15
1225,9,-16
1226,9,-17
1227,8,-17
1228,9,-17
1229,9,-16
1230,9,-15
1231,9,-16
1232,10,-16
1233,10,-15
1234,9,-15
1235,8,-15
1236,8,-14
1237,8,-15
1238,8,-14
1239,8,-13
1240,9,-13
1241,9,-14
1242,9,-15
1243,10,-15
1244,11,-15
1245,11,-16
1246,12,-16
1247,13,-16
1248,13,-15
1249,13,-14
1250,12,-14
1251,11,-14
1252,11,-15
1253,10,-15
1254,10,-14
1255,11,-14
1256,11,-13
1257,11,-12
1258,10,-12
1259,11,-12
1260,11,-11
1261,12,-11
1262,12,-10
1263,11,-10
1264,10,-10
1265,10,-11
1266,10,-10
1267,11,-10
1268,11,-9
1269,12,-9
1270,12,-10
1271,13,-10
1272,13,-9
1273,14,-9
1274,13,-9
1275,12,-9
1276,13,-9
1277,13,-10
1278,13,-11
1279,12,-11
1280,13,-11
1281,12,-11
1282,12,-10
1283,12,-9
1284,12,-8
1285,11,-8
1286,10,-8
1287,10,-9
1288,11,-9
1289,11,-10
1290,11,-11
1291,11,-12
1292,11,-13
1293,11,-12
1294,11,-11
1295,10,-11
1296,10,-10
1297,10,-9
1298,10,-8
1299,10,-7
1300,11,-7
1301,12,-7
1302,11,-7
1303,12,-7
1304,11,-7
1305,12,-7
1306,12,-6
1307,12,-7
1308,12,-8
1309,11,-8
1310,10,-8
1311,10,-9
1312,11,-9
1313,11,-8
1314,11,-7
1315,10,-7
1316,9,-7
1317,9,-8
1318,9,-9
1319,9,-8
1320,10,-8
1321,11,-8
1322,11,-9
1323,12,-9
1324,11,-9
1325,12,-9
1326,12,-8
1327,12,-7
1328,11,-7
1329,11,-8
1330,11,-7
1331,12,-7
1332,11,-7
1333,11,-6
1334,10,-6
1335,10,-7
1336,10,-8
1337,10,-9
1338,10,-8
1339,11,-8
1340,12,-8
1341,12,-9
1342,12,-10
1343,12,-9
1344,11,-9
1345,11,-8
1346,12,-8
1347,12,-7
1348,11,-7
1349,11,-6
1350,11,-7
1351,11,-6
1352,10,-6
1353,11,-6
1354,12,-6
1355,11,-6
1356,12,-6
1357,12,-5
1358,12,-6
1359,13,-6
1360,14,-6
1361,14,-7
1362,14,-6
1363,14,-5
1364,13,-5
1365,13,-6
1366,14,-6
1367,15,-6
1368,14,-6
1369,13,-6
1370,13,-7
1371,13,-8
1372,13,-7
1373,13,-6
1374,13,-5
1375,14,-5
1376,13,-5
1377,14,-5
1378,15,-5
1379,15,-4
1380,16,-4
1381,16,-5
1382,15,-5
1383,15,-4
1384,15,-5
1385,14,-5
1386,15,-5
1387,16,-5
1388,17,-5
1389,18,-5
1390,18,-6
1391,18,-7
1392,17,-7
1393,17,-8
1394,16,-8
1395,17,-8
1396,18,-8
1397,19,-8
1398,18,-8
1399,18,-7
1400,17,-7
1401,16,-7
1402,16,-6
1403,17,-6
1404,17,-5
1405,18,-5
1406,17,-5
1407,17,-4
1408,17,-5
1409,16,-5
1410,16,-6
1411,17,-6
1412,18,-6
1413,18,-7
1414,18,-8
1415,18,-7
1416,17,-7
1417,16,-7
1418,16,-8
1419,15,-8
1420,16,-8
1421,17,-8
1422,17,-9
1423,18,-9
1424,18,-10
1425,18,-9
1426,18,-10
1427,17,-10
1428,16,-10
1429,17,-10
1430,17,-11
1431,16,-11
1432,17,-11
1433,16,-11
1434,17,-11
1435,17,-10
1436,18,-10
1437,19,-10
1438,20,-10
1439,19,-10
1440,19,-11
1441,19,-10
1442,19,-9
1443,19,-8
1444,18,-8
1445,17,-8
1446,16,-8
1447,15,-8
1448,16,-8
1449,17,-8
1450,18,-8
1451,19,-8
1452,19,-9
1453,19,-8
1454,19,-9
1455,19,-10
1456,19,-11
1457,20,-11
1458,21,-11
1459,20,-11
1460,21,-11
1461,22,-11
1462,23,-11
1463,23,-10
1464,22,-10
1465,23,-10
1466,24,-10
1467,24,-11
1468,23,-11
1469,23,-12
1470,23,-11
1471,22,-11
1472,22,-10
1473,22,-9
1474,22,-10
1475,22,-9
1476,22,-10
1477,23,-10
1478,24,-10
1479,24,-9
1480,25,-9
1481,24,-9
1482,25,-9
1483,24,-9
1484,24,-10
1485,24,-11
1486,24,-10
1487,24,-11
1488,24,-12
1489,24,-13
1490,23,-13
1491,23,-14
1492,23,-15
1493,24,-15
1494,25,-15
1495,24,-15
1496,24,-16
1497,24,-15
1498,23,-15
1499,23,-14
1500,22,-14
1501,22,-15
1502,22,-14
1503,21,-14
1504,20,-14
1505,20,-15
1506,21,-15
1507,22,-15
1508,23,-15
1509,23,-14
1510,22,-14
1511,22,-13
1512,23,-13
1513,23,-14
1514,23,-13
1515,24,-13
1516,24,-14
1517,24,-13
1518,23,-13
1519,24,-13
1520,23,-13
1521,23,-12
1522,23,-13
1523,22,-13
1524,23,-13
1525,22,-13
1526,23,-13
1527,23,-14
1528,23,-13
1529,22,-13
1530,22,-12
1531,23,-12
1532,22,-12
1533,23,-12
1534,23,-13
1535,24,-13
1536,24,-14
1537,24,-15
1538,23,-15
1539,23,-14
1540,23,-15
1541,22,-15
1542,21,-15
1543,21,-14
1544,21,-15
1545,22,-15
1546,22,-14
1547,22,-13
1548,23,-13
1549,22,-13
1550,22,-12
1551,22,-11
1552,22,-12
1553,22,-13
1554,22,-14
1555,22,-15
1556,22,-14
1557,22,-13
1558,22,-12
1559,22,-11
1560,22,-10
1561,22,-11
1562,22,-10
1563,21,-10
1564,21,-9
1565,20,-9
1566,20,-10
1567,20,-9
1568,20,-10
1569,20,-11
1570,20,-10
1571,20,-9
1572,20,-10
1573,21,-10
1574,21,-9
1575,21,-10
1576,20,-10
1577,19,-10
1578,19,-11
1579,19,-12
1580,20,-12
1581,20,-11
1582,20,-12
1583,20,-11
1584,20,-10
1585,19,-10
1586,19,-9
1587,20,-9
1588,21,-9
1589,21,-8
1590,22,-8
1591,22,-7
1592,22,-8
1593,23,-8
1594,22,-8
1595,22,-9
1596,23,-9
1597,23,-10
1598,22,-10
1599,21,-10
1600,21,-9
1601,22,-9
1602,22,-8
1603,23,-8
1604,22,-8
1605,22,-9
1606,22,-10
1607,22,-11
1608,22,-12
1609,21,-12
1610,22,-12
1611,23,-12
1612,23,-11
1613,24,-11
1614,25,-11
1615,25,-12
1616,24,-12
1617,24,-11
1618,24,-12
1619,24,-13
1620,24,-12
1621,24,-11
1622,25,-11
1623,25,-12
1624,25,-11
1625,25,-12
1626,26,-12
1627,27,-12
1628,27,-13
1629,27,-14
1630,27,-15
1631,26,-15
1632,26,-14
1633,26,-15
1634,25,-15
1635,25,-16
1636,24,-16
1637,25,-16
1638,26,-16
1639,26,-17
1640,27,-17
1641,26,-17
1642,27,-17
1643,28,-17
1644,28,-16
1645,28,-15
1646,28,-16
1647,28,-15
1648,28,-16
1649,28,-17
1650,29,-17
1651,28,-17
1652,27,-17
1653,27,-18
1654,26,-18
1655,26,-17
1656,27,-17
1657,28,-17
1658,28,-16
1659,28,-15
1660,28,-16
1661,28,-15
1662,28,-14
1663,27,-14
1664,26,-14
1665,27,-14
1666,26,-14
1667,26,-13
1668,27,-13
1669,28,-13
1670,27,-13
1671,27,-12
1672,27,-13
1673,27,-12
1674,27,-13
1675,28,-13
1676,29,-13
1677,28,-13
1678,27,-13
1679,27,-12
1680,27,-11
1681,26,-11
1682,27,-11
1683,28,-11
1684,28,-12
1685,28,-13
1686,28,-12
1687,28,-13
1688,28,-12
1689,27,-12
1690,26,-12
1691,25,-12
1692,24,-12
1693,23,-12
1694,23,-13
1695,22,-13
1696,23,-13
1697,24,-13
1698,24,-14
1699,25,-14
1700,24,-14
1701,25,-14
1702,25,-13
1703,25,-14
1704,25,-13
1705,25,-14
1706,24,-14
1707,24,-15
1708,23,-15
1709,22,-15
1710,21,-15
1711,21,-14
1712,21,-13
1713,21,-14
1714,20,-14
1715,20,-15
1716,21,-15
1717,21,-14
1718,21,-13
1719,21,-14
1720,20,-14
1721,20,-13
1722,20,-12
1723,21,-12
1724,22,-12
1725,22,-13
1726,22,-14
1727,22,-13
1728,22,-14
1729,22,-15
1730,21,-15
1731,21,-16
1732,20,-16
1733,20,-17
1734,19,-17
1735,19,-18
1736,19,-17
1737,19,-16
1738,19,-15
1739,18,-15
1740,19,-15
1741,19,-14
1742,19,-15
1743,18,-15
1744,19,-15
1745,20,-15
1746,20,-14
1747,20,-13
1748,20,-14
1749,19,-14
1750,19,-13
1751,19,-12
1752,19,-11
1753,18,-11
1754,18,-12
1755,17,-12
1756,17,-13
1757,18,-13
1758,17,-13
1759,18,-13
1760,17,-13
1761,17,-12
1762,16,-12
1763,17,-12
1764,17,-11
1765,17,-12
1766,17,-13
1767,16,-13
1768,15,-13
1769,15,-12
1770,14,-12
1771,15,-12
1772,16,-12
1773,15,-12
1774,14,-12
1775,13,-12
1776,13,-11
1777,14,-11
1778,13,-11
1779,12,-11
1780,13,-11
1781,13,-12
1782,14,-12
1783,15,-12
1784,14,-12
1785,15,-12
1786,15,-13
1787,15,-14
1788,16,-14
1789,16,-13
1790,16,-14
1791,16,-15
1792,16,-14
1793,15,-14
1794,16,-14
1795,17,-14
1796,18,-14
1797,18,-13
1798,18,-12
1799,18,-11
1800,17,-11
1801,17,-10
1802,17,-9
1803,17,-8
1804,18,-8
1805,18,-9
1806,18,-10
1807,18,-11
1808,18,-12
1809,18,-13
1810,17,-13
1811,17,-14
1812,18,-14
1813,18,-13
1814,18,-14
1815,19,-14
1816,19,-15
1817,19,-14
1818,20,-14
1819,21,-14
1820,21,-13
1821,20,-13
1822,20,-14
1823,20,-13
1824,19,-13
1825,19,-14
1826,20,-14
1827,20,-13
1828,21,-13
1829,21,-12
1830,20,-12
1831,20,-11
1832,20,-10
1833,21,-10
1834,22,-10
1835,22,-11
1836,23,-11
1837,24,-11
1838,23,-11
1839,24,-11
1840,25,-11
1841,25,-12
1842,24,-12
1843,23,-12
1844,24,-12
1845,24,-13
1846,24,-14
1847,24,-13
1848,23,-13
1849,23,-12
1850,23,-13
1851,22,-13
1852,22,-14
1853,22,-15
1854,23,-15
1855,22,-15
1856,22,-16
1857,22,-15
1858,22,-14
1859,22,-15
1860,22,-16
1861,23,-16
1862,23,-15
1863,23,-16
1864,22,-16
1865,22,-17
1866,23,-17
1867,23,-18
1868,22,-18
1869,22,-17
1870,22,-18
1871,22,-19
1872,21,-19
1873,20,-19
1874,20,-20
1875,19,-20
1876,19,-21
1877,19,-20
1878,20,-20
1879,21,-20
1880,20,-20
1881,21,-20
1882,21,-19
1883,21,-18
1884,20,-18
1885,20,-19
