x,y
5.77144,8.32516
5.77455,8.31812
5.77765,8.34171
5.78074,8.26387
5.78383,8.09559
5.7869,8.32121
5.78996,8.32728
5.79301,8.32427
5.79606,8.27427
5.79909,8.33679
5.80212,8.27827
5.80513,8.34485
5.80814,8.30087
5.81114,8.33766
5.81413,8.38824
5.81711,8.34241
5.82008,8.38805
5.82305,8.36719
5.826,8.30893
5.82895,8.41716
5.83188,8.28988
5.83481,8.36335
5.83773,8.2968
5.84064,8.35601
5.84354,8.41097
5.84644,8.37499
5.84932,8.42839
5.8522,8.3747
5.85507,8.42012
5.85793,8.45723
5.86079,8.4697
5.86363,8.31829
5.86647,8.49418
5.8693,8.49637
5.87212,8.54859
5.87493,8.59429
5.87774,8.59037
5.88053,8.6039
5.88332,8.60412
5.8861,8.60335
5.88888,8.62944
5.89164,8.63075
5.8944,8.61352
5.89715,8.62829
5.8999,8.66389
5.90263,8.67022
5.90536,8.70155
5.90808,8.70054
5.9108,8.73184
5.9135,8.75779
5.9162,8.74847
5.91889,8.76838
5.92158,8.78855
5.92426,8.82763
5.92693,8.72261
5.92959,8.72807
5.93225,8.71975
5.93489,8.71567
5.93754,8.76811
5.94017,8.75645
5.9428,8.77799
5.94542,8.80722
5.94803,8.81978
5.95064,8.76901
5.95324,8.84706
5.95584,8.8017
5.95842,8.79501
5.96101,8.74369
5.96358,8.78174
5.96615,8.85912
5.96871,8.80456
5.97126,8.80933
5.97381,8.82258
5.97635,8.80628
5.97889,8.80796
5.98141,8.88133
5.98394,8.91994
5.98645,8.85055
5.98896,8.87886
5.99146,8.85046
5.99396,8.82258
5.99645,8.73673
5.99894,8.77349
6.00141,8.80989
6.00389,8.84913
6.00635,8.80702
6.00881,8.84444
6.01127,8.83977
6.01372,8.8399
6.01616,8.82488
6.01859,8.84352
6.02102,8.85618
6.02345,8.92495
6.02587,8.94473
6.02828,8.92729
6.03069,8.9622
6.03309,8.90099
6.03548,8.88448
6.03787,8.86761
6.04025,8.87851
6.04263,9.00782
6.04501,9.08796
6.04737,8.94724
6.04973,8.85481
6.05209,8.85255
6.05444,8.88379
6.05678,8.77198
6.05912,8.75452
6.06146,8.79435
6.06379,8.85842
6.06611,8.92024
6.06843,8.97281
6.07074,8.9302
6.07304,8.94656
6.07535,9.00418
6.07764,8.96212
6.07993,8.94255
6.08222,8.9941
6.0845,8.93138
6.08677,8.91964
6.08904,8.95246
6.09131,8.96578
6.09357,9.01713
6.09582,8.98686
6.09807,8.98068
6.10032,9.00469
6.10256,9.05932
6.10479,8.87361
6.10702,8.99517
6.10925,8.97057
6.11147,9.0802
6.11368,9.1403
6.11589,9.11632
6.1181,9.23059
6.1203,9.16988
6.12249,9.1372
6.12468,9.1359
6.12687,9.15034
6.12905,9.18391
6.13123,9.1657
6.1334,9.16884
6.13556,9.27416
6.13773,9.19401
6.13988,9.28774
6.14204,9.25548
6.14419,9.23104
6.14633,9.23296
6.14847,9.28807
6.1506,9.268
6.15273,9.25981
6.15486,9.24811
6.15698,9.34246
6.1591,9.29587
6.16121,9.30422
6.16331,9.2846
6.16542,9.27355
6.16752,9.30597
6.16961,9.33998
6.1717,9.33173
6.17379,9.34261
6.17587,9.29752
6.17794,9.32301
6.18002,9.30772
6.18208,9.30953
6.18415,9.29584
6.18621,9.24354
6.18826,9.29525
6.19032,9.27908
6.19236,9.30848
6.19441,9.29354
6.19644,9.20958
6.19848,9.38679
6.20051,9.28764
6.20254,9.30287
6.20456,9.29934
6.20658,9.28219
6.20859,9.29177
6.2106,9.33343
6.21261,9.26334
