x,y
0,0
1,1
2.37638,2.39283
3.94286,3.96283
5.64717,5.65299
7.46188,7.39491
9.36972,9.24616
11.3587,11.1686
13.4198,13.0359
15.5462,15.1215
17.7322,17.3014
19.9735,19.3247
22.266,21.5526
24.6066,23.5692
26.9925,25.6049
29.4212,27.7515
31.8905,29.9475
34.3985,32.2723
36.9435,34.6718
39.524,36.8706
42.1385,39.1493
44.7857,41.5241
47.4644,43.7281
50.1737,46.2375
52.9124,48.7403
55.6796,50.6518
58.4746,53.0717
61.2964,54.763
64.1443,57.9812
67.0176,60.1767
69.9157,62.6617
72.838,65.2322
75.7838,67.7307
78.7526,70.2926
81.7438,73.2867
84.757,75.7479
87.7917,77.8435
90.8475,80.0529
93.9239,83.516
97.0205,85.8032
100.137,87.8834
103.273,90.1662
106.428,92.6536
109.601,95.115
112.793,98.3023
116.004,101.726
119.232,104.304
122.477,107.539
125.74,110.465
129.019,114.521
132.316,119.457
135.629,121.534
138.958,124.316
142.303,127.654
145.663,130.244
149.039,134.003
152.431,135.095
155.838,138.091
159.259,140.341
162.695,142.593
166.146,145.223
169.611,148.287
173.09,151.918
176.584,154.596
180.091,158.337
183.612,161.122
187.146,161.978
190.693,164.451
194.254,165.679
197.828,167.573
201.415,171.937
205.014,174.779
208.626,176.109
212.251,179.941
215.888,182.01
219.537,183.7
223.198,185.196
226.872,190.149
230.557,192.387
234.254,193.487
237.963,196.814
241.683,199.135
245.415,203.714
249.158,206.698
252.912,209.817
256.677,212.201
260.454,214.645
264.241,217.667
268.04,220.868
271.848,224.955
275.668,230.847
279.498,235.147
283.339,236.585
287.19,235.354
291.052,243.017
294.923,244.845
298.805,253.082
302.697,257.525
306.599,255.209
310.51,263.75
314.432,262.915
318.363,269.964
322.305,270.592
326.255,270.386
330.216,275.482
334.185,278.906
338.164,281.973
342.153,285.49
346.151,286.428
350.158,292.8
354.174,290.127
358.199,294.137
362.233,298.956
366.277,298.747
370.329,303.702
374.39,305.424
378.46,307.023
382.538,314.89
386.625,319.25
390.721,322.869
394.826,327.025
398.939,326.873
403.06,325.868
407.19,326.574
411.328,338.687
415.475,336.046
419.629,347.334
423.792,352.455
427.964,358.468
432.143,362.054
436.33,366.684
440.525,363.51
444.729,374.676
448.94,375.097
453.159,379.697
457.386,377.925
461.621,380.922
465.863,376.777
470.114,377.103
474.371,388.405
478.637,391.751
482.91,397.78
487.191,399.803
491.479,406.546
495.774,405.862
500.077,410.433
504.388,416.27
508.706,418.44
513.031,430.182
517.363,432.228
521.703,426.761
526.05,437.315
530.404,437.687
534.765,440.905
539.133,444.685
543.508,446.908
547.891,446.649
552.28,438.577
556.676,447.142
561.079,454.678
565.489,449.866
569.906,451.453
574.33,446.417
578.761,446.865
583.198,448.101
587.642,460.895
592.093,473.16
596.55,492.094
601.014,481.837
605.485,480.418
609.962,489.657
614.446,487.828
618.937,493.558
623.433,502.01
627.937,498.315
632.447,512.151
636.963,520.219
641.485,521.42
646.014,525.65
650.55,518.021
655.091,524.36
659.639,531.23
664.193,533.386
668.754,540.802
673.32,545.946
677.893,562.56
682.472,569.616
687.057,579.801
691.648,587.457
696.245,590.283
700.849,590.113
705.458,597.54
710.073,605.648
714.694,608.452
719.322,615.106
723.955,615.857
728.594,616.353
733.239,611.978
737.89,622.226
742.546,639.549
747.209,635.428
751.877,659.101
756.551,656.63
761.231,657.428
765.917,659.904
770.608,682.37
775.305,683.955
780.008,672.176
784.716,676.791
789.43,681.938
794.15,678.345
798.875,692.159
803.606,702.389
808.342,695.68
813.084,710.463
817.832,711.16
822.584,710.858
827.343,718.866
832.107,716.376
836.876,706.812
841.65,720.134
846.431,741.57
851.216,730.754
856.007,725.208
860.803,708.125
865.604,763.759
870.411,780.047
875.223,823.093
880.041,808.686
884.863,790.406
889.691,818.143
894.524,797.761
899.363,830.422
904.206,851.785
909.055,834.897
913.909,860.885
918.768,939.992
923.632,1006.27
928.501,1102.84
933.375,939.371
938.255,968.664
943.139,927.567
948.029,941.186
952.923,917.463
957.823,922.725
962.727,934.652
967.637,970.235
972.551,994.111
977.471,979.382
982.395,1016
987.324,969.399
992.258,1024.56
997.197,1029.2
1002.14,1037.76
1007.09,1192.89
1012.04,1165.51
1017,1065.18
1021.97,1105.27
1026.93,1239.14
1031.91,1100.63
1036.88,1074.76
1041.87,1078.89
1046.85,1069.98
1051.85,1055.33
1056.84,1071.14
1061.84,1117.53
1066.85,1112.73
1071.86,1177.92
1076.88,1119.74
1081.9,1127.48
1086.92,1114.36
1091.95,1078.28
1096.98,1088.53
1102.02,1128.8
1107.07,1147.53
1112.11,1219.35
1117.17,1266.36
1122.22,1289.27
1127.29,1231.54
1132.35,1329.67
1137.42,1277.13
1142.5,1330.34
1147.58,1383.46
1152.66,1398.67
1157.75,1479.2
1162.84,1521.27
1167.94,1526.31
1173.04,1622.25
1178.15,1574.7
1183.26,1500.33
1188.37,1411.47
1193.49,1502.97
1198.62,1409.63
1203.74,1383.05
1208.88,1342.92
1214.01,1321.26
1219.15,1245
1224.3,1270.97
1229.45,1261.45
1234.6,1224.38
1239.76,1192.71
1244.92,1227.71
1250.09,1252.66
1255.26,1249.53
1260.44,1238.09
1265.62,1245.69
1270.8,1224.11
1275.99,1285.46
1281.18,1266.14
1286.38,1321.25
1291.58,1309.35
1296.79,1332.42
1301.99,1558.87
1307.21,1550.13
1312.42,1452.61
1317.65,1482.55
1322.87,1400.83
1328.1,1320.85
1333.34,1378.49
1338.57,1308.83
1343.82,1290.03
1349.06,1313.59
1354.31,1214.12
1359.57,1274.99
1364.82,1284.22
1370.09,1358.86
1375.35,1279.08
1380.62,1270.99
1385.9,1347.79
1391.18,1414.66
1396.46,1464.78
1401.75,1361.91
1407.04,1340.2
1412.33,1356.06
1417.63,1390.07
1422.93,1360.76
1428.24,1365.65
1433.55,1404.49
1438.86,1398.46
1444.18,1376.24
1449.5,1487.65
1454.83,1339.01
1460.16,1292.66
1465.49,1281.48
1470.83,1389.49
1476.17,1331.17
1481.51,1344.17
1486.86,1331.99
1492.21,1341.25
1497.57,1341.41
1502.93,1336.99
1508.3,1386.87
1513.66,1447.02
1519.04,1470.12
1524.41,1464.33
1529.79,1447.05
1535.17,1513.47
1540.56,1524.28
1545.95,1496.14
1551.35,1429.48
1556.74,1400.7
1562.15,1558.77
1567.55,1418.08
1572.96,1413.87
1578.37,1383.92
1583.79,1309.21
1589.21,1292.36
1594.63,1325.86
1600.06,1317.6
1605.49,1372.07
1610.93,1379.4
1616.37,1461.15
1621.81,1394.84
1627.26,1561.77
1632.71,1554.65
1638.16,1556.96
1643.62,1515.63
1649.08,1569.36
1654.54,1542.24
1660.01,1495.83
1665.48,1556.81
1670.95,1682.56
1676.43,1606.6
1681.92,1593.73
1687.4,1660.94
1692.89,1740.14
1698.38,1739.09
1703.88,1785.12
1709.38,1705.61
1714.88,1674.46
1720.39,1715.26
1725.9,1663.33
1731.41,1679.55
1736.93,1657.93
1742.45,1685.32
1747.98,1675.7
1753.5,1640.03
1759.04,1579.76
1764.57,1671.89
1770.11,1660.95
1775.65,1536.32
1781.2,1519.02
1786.74,1479.5
1792.3,1488.1
1797.85,1543.18
1803.41,1539.9
1808.97,1535.8
1814.54,1544.42
1820.11,1564.97
1825.68,1537.02
1831.26,1520.73
1836.83,1508.65
1842.42,1515.61
1848,1552.71
1853.59,1550.5
1859.19,1476.47
1864.78,1469.72
1870.38,1451.81
1875.98,1460.46
1881.59,1421.5
1887.2,1447.93
1892.81,1395.98
1898.43,1430.99
1904.05,1463.14
1909.67,1509.82
1915.3,1579.72
1920.93,1592.72
1926.56,1500.49
1932.19,1525.7
1937.83,1528.23
1943.48,1570.78
1949.12,1587.78
1954.77,1558.04
1960.42,1498.96
1966.08,1454.48
1971.74,1496.12
1977.4,1501.41
1983.06,1436.04
1988.73,1393.91
1994.4,1472.23
2000.08,1449.23
2005.76,1429.08
2011.44,1481.24
2017.12,1505.21
2022.81,1508.04
2028.5,1541.22
2034.19,1540.29
2039.89,1613.58
2045.59,1591.78
2051.3,1605.38
2057,1578.94
2062.71,1505.61
2068.42,1251.46
2074.14,1456.75
2079.86,1522.7
2085.58,1505.36
2091.31,1573.32
2097.04,1552.44
2102.77,1594.54
2108.5,1538.4
2114.24,1536.83
2119.98,1566.01
2125.73,1597.48
2131.47,1572.77
2137.22,1553.82
2142.98,1523.21
2148.73,1637.27
2154.49,1602.7
2160.26,1705.47
2166.02,1701.93
2171.79,1767.41
2177.56,1789.49
2183.34,1724.33
2189.12,1762.21
2194.9,1762.69
